"BehaviorSpace results (NetLogo 6.2.1)"
"Combined 4.1.nlogo"
"experiment"
"01/18/2022 16:27:47:328 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","Technology","Separation-at-home","nmbr-weeks-pickup-pmd","general-regionbin-size","number-of-households","nmbr-weeks-pickup-gen","pmd-regionbin-size","[step]","recycle-ratio"
"3","Basic","true","2","300","26","2","275","738","0.31855535817059427"
"2","Basic","true","2","250","26","2","275","779","0.37542738471648435"
"3","Basic","true","2","300","26","2","275","739","0.31855535817059427"
"1","Basic","true","2","200","26","2","275","290","0.39452637462710516"
"3","Basic","true","2","300","26","2","275","740","0.31855535817059427"
"4","Basic","true","2","350","26","2","275","857","0.35321013641623283"
"3","Basic","true","2","300","26","2","275","741","0.31855535817059427"
"3","Basic","true","2","300","26","2","275","742","0.31855535817059427"
"3","Basic","true","2","300","26","2","275","743","0.31855535817059427"
"3","Basic","true","2","300","26","2","275","744","0.31855535817059427"
"1","Basic","true","2","200","26","2","275","291","0.39452637462710516"
"3","Basic","true","2","300","26","2","275","745","0.31855535817059427"
"3","Basic","true","2","300","26","2","275","746","0.31855535817059427"
"1","Basic","true","2","200","26","2","275","292","0.39452637462710516"
"2","Basic","true","2","250","26","2","275","780","0.4110704093322208"
"3","Basic","true","2","300","26","2","275","747","0.31855535817059427"
"4","Basic","true","2","350","26","2","275","858","0.35264137902589826"
"4","Basic","true","2","350","26","2","275","859","0.35264137902589826"
"3","Basic","true","2","300","26","2","275","748","0.3244176377146958"
"4","Basic","true","2","350","26","2","275","860","0.35264137902589826"
"3","Basic","true","2","300","26","2","275","749","0.3244176377146958"
"1","Basic","true","2","200","26","2","275","293","0.39452637462710516"
"2","Basic","true","2","250","26","2","275","781","0.4110704093322208"
"3","Basic","true","2","300","26","2","275","750","0.3291484332778736"
"4","Basic","true","2","350","26","2","275","861","0.35264137902589826"
"4","Basic","true","2","350","26","2","275","862","0.35359547999242036"
"3","Basic","true","2","300","26","2","275","751","0.3291484332778736"
"2","Basic","true","2","250","26","2","275","782","0.2979483774770523"
"4","Basic","true","2","350","26","2","275","863","0.35359547999242036"
"1","Basic","true","2","200","26","2","275","294","0.39452637462710516"
"3","Basic","true","2","300","26","2","275","752","0.3241131813873239"
"4","Basic","true","2","350","26","2","275","864","0.35359547999242036"
"2","Basic","true","2","250","26","2","275","783","0.2979483774770523"
"4","Basic","true","2","350","26","2","275","865","0.35359547999242036"
"3","Basic","true","2","300","26","2","275","753","0.3241131813873239"
"2","Basic","true","2","250","26","2","275","784","0.2979483774770523"
"4","Basic","true","2","350","26","2","275","866","0.3582179114435512"
"3","Basic","true","2","300","26","2","275","754","0.3241131813873239"
"2","Basic","true","2","250","26","2","275","785","0.2979483774770523"
"1","Basic","true","2","200","26","2","275","295","0.39452637462710516"
"4","Basic","true","2","350","26","2","275","867","0.3582179114435512"
"2","Basic","true","2","250","26","2","275","786","0.2979483774770523"
"3","Basic","true","2","300","26","2","275","755","0.3241131813873239"
"2","Basic","true","2","250","26","2","275","787","0.2979483774770523"
"4","Basic","true","2","350","26","2","275","868","0.3582179114435512"
"1","Basic","true","2","200","26","2","275","296","0.39452637462710516"
"4","Basic","true","2","350","26","2","275","869","0.3582179114435512"
"3","Basic","true","2","300","26","2","275","756","0.3177228126296877"
"2","Basic","true","2","250","26","2","275","788","0.2979483774770523"
"4","Basic","true","2","350","26","2","275","870","0.2860132984914583"
"2","Basic","true","2","250","26","2","275","789","0.2979483774770523"
"3","Basic","true","2","300","26","2","275","757","0.3177228126296877"
"4","Basic","true","2","350","26","2","275","871","0.2860132984914583"
"2","Basic","true","2","250","26","2","275","790","0.2979483774770523"
"3","Basic","true","2","300","26","2","275","758","0.3270194508777941"
"4","Basic","true","2","350","26","2","275","872","0.28680762956303396"
"2","Basic","true","2","250","26","2","275","791","0.2979483774770523"
"3","Basic","true","2","300","26","2","275","759","0.3270194508777941"
"2","Basic","true","2","250","26","2","275","792","0.2979483774770523"
"2","Basic","true","2","250","26","2","275","793","0.2979483774770523"
"4","Basic","true","2","350","26","2","275","873","0.28680762956303396"
"2","Basic","true","2","250","26","2","275","794","0.2979483774770523"
"3","Basic","true","2","300","26","2","275","760","0.3270194508777941"
"4","Basic","true","2","350","26","2","275","874","0.3194348902363703"
"2","Basic","true","2","250","26","2","275","795","0.2979483774770523"
"1","Basic","true","2","200","26","2","275","297","0.39452637462710516"
"2","Basic","true","2","250","26","2","275","796","0.3308214341332766"
"3","Basic","true","2","300","26","2","275","761","0.3270194508777941"
"4","Basic","true","2","350","26","2","275","875","0.3194348902363703"
"2","Basic","true","2","250","26","2","275","797","0.3308214341332766"
"4","Basic","true","2","350","26","2","275","876","0.3202601368835885"
"3","Basic","true","2","300","26","2","275","762","0.3270194508777941"
"2","Basic","true","2","250","26","2","275","798","0.28297122583615375"
"4","Basic","true","2","350","26","2","275","877","0.3202601368835885"
"1","Basic","true","2","200","26","2","275","298","0.3048563688572085"
"3","Basic","true","2","300","26","2","275","763","0.3270194508777941"
"4","Basic","true","2","350","26","2","275","878","0.28011382091699266"
"4","Basic","true","2","350","26","2","275","879","0.28011382091699266"
"3","Basic","true","2","300","26","2","275","764","0.2923788943922882"
"2","Basic","true","2","250","26","2","275","799","0.28297122583615375"
"3","Basic","true","2","300","26","2","275","765","0.2923788943922882"
"2","Basic","true","2","250","26","2","275","800","0.28297122583615375"
"3","Basic","true","2","300","26","2","275","766","0.401529155095419"
"2","Basic","true","2","250","26","2","275","801","0.28297122583615375"
"4","Basic","true","2","350","26","2","275","880","0.4617778601545518"
"1","Basic","true","2","200","26","2","275","299","0.3048563688572085"
"3","Basic","true","2","300","26","2","275","767","0.401529155095419"
"4","Basic","true","2","350","26","2","275","881","0.4617778601545518"
"2","Basic","true","2","250","26","2","275","802","0.28297122583615375"
"1","Basic","true","2","200","26","2","275","300","0.3048563688572085"
"2","Basic","true","2","250","26","2","275","803","0.28297122583615375"
"3","Basic","true","2","300","26","2","275","768","0.3253828893801485"
"4","Basic","true","2","350","26","2","275","882","0.4617778601545518"
"3","Basic","true","2","300","26","2","275","769","0.3253828893801485"
"2","Basic","true","2","250","26","2","275","804","0.3715000221912117"
"4","Basic","true","2","350","26","2","275","883","0.4617778601545518"
"3","Basic","true","2","300","26","2","275","770","0.3253828893801485"
"2","Basic","true","2","250","26","2","275","805","0.3715000221912117"
"4","Basic","true","2","350","26","2","275","884","0.2870380718433962"
"3","Basic","true","2","300","26","2","275","771","0.3253828893801485"
"4","Basic","true","2","350","26","2","275","885","0.2870380718433962"
"2","Basic","true","2","250","26","2","275","806","0.3739552810410861"
"4","Basic","true","2","350","26","2","275","886","0.2870380718433962"
"3","Basic","true","2","300","26","2","275","772","0.3253828893801485"
"3","Basic","true","2","300","26","2","275","773","0.3253828893801485"
"4","Basic","true","2","350","26","2","275","887","0.2870380718433962"
"2","Basic","true","2","250","26","2","275","807","0.3739552810410861"
"4","Basic","true","2","350","26","2","275","888","0.2845217545236187"
"2","Basic","true","2","250","26","2","275","808","0.3739552810410861"
"3","Basic","true","2","300","26","2","275","774","0.3253828893801485"
"4","Basic","true","2","350","26","2","275","889","0.2845217545236187"
"3","Basic","true","2","300","26","2","275","775","0.3253828893801485"
"2","Basic","true","2","250","26","2","275","809","0.3739552810410861"
"4","Basic","true","2","350","26","2","275","890","0.2845217545236187"
"2","Basic","true","2","250","26","2","275","810","0.3739552810410861"
"3","Basic","true","2","300","26","2","275","776","0.3263085912418996"
"4","Basic","true","2","350","26","2","275","891","0.2845217545236187"
"3","Basic","true","2","300","26","2","275","777","0.3263085912418996"
"2","Basic","true","2","250","26","2","275","811","0.3739552810410861"
"1","Basic","true","2","200","26","2","275","301","0.3048563688572085"
"4","Basic","true","2","350","26","2","275","892","0.33341637620491843"
"2","Basic","true","2","250","26","2","275","812","0.3739552810410861"
"3","Basic","true","2","300","26","2","275","778","0.32595474668058577"
"3","Basic","true","2","300","26","2","275","779","0.32595474668058577"
"4","Basic","true","2","350","26","2","275","893","0.33341637620491843"
"4","Basic","true","2","350","26","2","275","894","0.33341637620491843"
"2","Basic","true","2","250","26","2","275","813","0.3739552810410861"
"3","Basic","true","2","300","26","2","275","780","0.36623298759058337"
"4","Basic","true","2","350","26","2","275","895","0.33341637620491843"
"2","Basic","true","2","250","26","2","275","814","0.3371502487197589"
"3","Basic","true","2","300","26","2","275","781","0.36623298759058337"
"1","Basic","true","2","200","26","2","275","302","0.4325550545850582"
"4","Basic","true","2","350","26","2","275","896","0.33341637620491843"
"3","Basic","true","2","300","26","2","275","782","0.3223470227274584"
"2","Basic","true","2","250","26","2","275","815","0.3371502487197589"
"4","Basic","true","2","350","26","2","275","897","0.33341637620491843"
"2","Basic","true","2","250","26","2","275","816","0.3371502487197589"
"3","Basic","true","2","300","26","2","275","783","0.3223470227274584"
"4","Basic","true","2","350","26","2","275","898","0.3200014558237189"
"2","Basic","true","2","250","26","2","275","817","0.3371502487197589"
"4","Basic","true","2","350","26","2","275","899","0.3200014558237189"
"1","Basic","true","2","200","26","2","275","303","0.4325550545850582"
"4","Basic","true","2","350","26","2","275","900","0.3134844634331064"
"3","Basic","true","2","300","26","2","275","784","0.36787680157913816"
"2","Basic","true","2","250","26","2","275","818","0.3371502487197589"
"4","Basic","true","2","350","26","2","275","901","0.3134844634331064"
"3","Basic","true","2","300","26","2","275","785","0.36787680157913816"
"2","Basic","true","2","250","26","2","275","819","0.3371502487197589"
"4","Basic","true","2","350","26","2","275","902","0.3352593061927718"
"3","Basic","true","2","300","26","2","275","786","0.36787680157913816"
"2","Basic","true","2","250","26","2","275","820","0.3371502487197589"
"4","Basic","true","2","350","26","2","275","903","0.3352593061927718"
"2","Basic","true","2","250","26","2","275","821","0.3371502487197589"
"3","Basic","true","2","300","26","2","275","787","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","904","0.322444399815851"
"2","Basic","true","2","250","26","2","275","822","0.3371502487197589"
"3","Basic","true","2","300","26","2","275","788","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","905","0.322444399815851"
"4","Basic","true","2","350","26","2","275","906","0.3182535595697808"
"4","Basic","true","2","350","26","2","275","907","0.3182535595697808"
"4","Basic","true","2","350","26","2","275","908","0.3410710406429301"
"1","Basic","true","2","200","26","2","275","304","0.4325550545850582"
"2","Basic","true","2","250","26","2","275","823","0.3371502487197589"
"3","Basic","true","2","300","26","2","275","789","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","909","0.3410710406429301"
"2","Basic","true","2","250","26","2","275","824","0.286580345402673"
"3","Basic","true","2","300","26","2","275","790","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","910","0.3410710406429301"
"4","Basic","true","2","350","26","2","275","911","0.3410710406429301"
"1","Basic","true","2","200","26","2","275","305","0.4325550545850582"
"3","Basic","true","2","300","26","2","275","791","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","912","0.28584488078169795"
"2","Basic","true","2","250","26","2","275","825","0.286580345402673"
"4","Basic","true","2","350","26","2","275","913","0.28584488078169795"
"3","Basic","true","2","300","26","2","275","792","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","914","0.36804220003180355"
"1","Basic","true","2","200","26","2","275","306","0.4325550545850582"
"2","Basic","true","2","250","26","2","275","826","0.3336768518464387"
"3","Basic","true","2","300","26","2","275","793","0.36787680157913816"
"4","Basic","true","2","350","26","2","275","915","0.36804220003180355"
"4","Basic","true","2","350","26","2","275","916","0.36804220003180355"
"3","Basic","true","2","300","26","2","275","794","0.36787680157913816"
"2","Basic","true","2","250","26","2","275","827","0.3336768518464387"
"3","Basic","true","2","300","26","2","275","795","0.36787680157913816"
"2","Basic","true","2","250","26","2","275","828","0.3336768518464387"
